"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","epoch","segment_code","year"
4653.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10877.0,0.0,3.0,16.0,0.0,4.0,0.0,-15.0,4860.0,662.0,20782.0,4198.0,7691.0,368.0,0.0,353.0,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs",1262304000000.0,"GF01",2010
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.0,0.0,0.0,2126.0,0.0,0.0,0.0,0.0,207.0,0.0,7020.0,207.0,355.0,18.0,0.0,18.0,"GF0102"," Foreign Economic Aid",1262304000000.0,"GF01",2010
308.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,329.0,0.0,249.0,0.0,-3.0,440.0,0.0,1184.0,440.0,573.0,59.0,0.0,56.0,"GF0103"," General Services",1262304000000.0,"GF01",2010
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,52.0,15.0,103.0,25.0,0.0,25.0,"GF0104"," Basic Research",1262304000000.0,"GF01",2010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,57.0,10.0,15.0,40.0,0.0,40.0,"GF0105"," Research and Development General Public Services",1262304000000.0,"GF01",2010
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,249.0,0.0,350.0,249.0,304.0,5.0,0.0,5.0,"GF0106"," General Public Services not elsewhere classified",1262304000000.0,"GF01",2010
0.0,0.0,47184.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,403.0,0.0,0.0,49.0,0.0,47635.0,49.0,49.0,-1.0,0.0,-1.0,"GF0107"," Public Debt Transactions",1262304000000.0,"GF01",2010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19779.0,0.0,19779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19779.0,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government",1262304000000.0,"GF01",2010
12626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11830.0,0.0,32833.0,11830.0,31669.0,8347.0,0.0,8360.0,"GF0201"," Military Defence",1262304000000.0,"GF02",2010
15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,93.0,49.0,77.0,1.0,0.0,1.0,"GF0202"," Civil Defence",1262304000000.0,"GF02",2010
